tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13
3.59601e-05,2.14786e-05,1.19423e-05,6.53021e-06,4.00383e-06,2.67145e-06,1.67129e-06,9.99443e-07,6.50278e-07,4.53529e-07,2.87448e-07,1.76330e-07,1.17147e-07,8.24715e-08
3.65892e-05,2.19497e-05,1.22427e-05,6.68963e-06,4.09328e-06,2.72415e-06,1.69725e-06,1.00994e-06,6.54805e-07,4.55509e-07,2.87854e-07,1.76124e-07,1.16809e-07,8.21319e-08
3.71808e-05,2.23102e-05,1.24216e-05,6.75071e-06,4.10365e-06,2.71230e-06,1.67409e-06,9.85511e-07,6.33661e-07,4.38107e-07,2.75213e-07,1.67748e-07,1.11090e-07,7.81061e-08
3.35447e-05,1.96678e-05,1.07044e-05,5.74781e-06,3.46648e-06,2.28068e-06,1.40857e-06,8.33765e-07,5.37834e-07,3.72695e-07,2.34825e-07,1.43344e-07,9.47851e-08,6.64596e-08
3.62995e-05,2.17540e-05,1.21234e-05,6.62376e-06,4.05389e-06,2.69912e-06,1.68320e-06,1.00291e-06,6.50971e-07,4.53267e-07,2.86777e-07,1.75673e-07,1.16614e-07,8.20544e-08
3.07639e-05,1.88504e-05,1.08666e-05,6.16599e-06,3.87472e-06,2.62604e-06,1.66259e-06,9.99725e-07,6.51714e-07,4.54521e-07,2.87591e-07,1.75933e-07,1.16666e-07,8.20208e-08
3.52090e-05,2.10408e-05,1.16891e-05,6.37051e-06,3.89061e-06,2.58593e-06,1.61020e-06,9.58382e-07,6.21528e-07,4.32510e-07,2.73538e-07,1.67541e-07,1.11204e-07,7.82427e-08
3.62110e-05,2.17397e-05,1.21383e-05,6.64036e-06,4.06761e-06,2.70978e-06,1.69025e-06,1.00702e-06,6.53618e-07,4.55099e-07,2.87914e-07,1.76367e-07,1.17089e-07,8.24015e-08
3.66123e-05,2.19781e-05,1.22660e-05,6.70425e-06,4.10302e-06,2.73101e-06,1.70161e-06,1.01254e-06,6.56559e-07,4.56785e-07,2.88710e-07,1.76691e-07,1.17219e-07,8.24448e-08
3.54756e-05,2.13315e-05,1.19297e-05,6.53398e-06,4.00689e-06,2.67194e-06,1.66818e-06,9.94661e-07,6.46065e-07,4.50097e-07,2.84908e-07,1.74607e-07,1.15966e-07,8.16345e-08
3.53862e-05,2.12362e-05,1.18541e-05,6.48530e-06,3.97308e-06,2.64717e-06,1.65165e-06,9.84380e-07,6.39085e-07,4.45054e-07,2.81599e-07,1.72499e-07,1.14508e-07,8.05708e-08
3.55938e-05,2.13053e-05,1.18523e-05,6.46263e-06,3.94912e-06,2.62649e-06,1.63663e-06,9.75101e-07,6.33225e-07,4.41246e-07,2.79547e-07,1.71545e-07,1.14049e-07,8.03597e-08
-3.13928e-05,-1.55766e-05,-5.50486e-06,-8.91947e-07,2.79015e-07,5.10732e-07,4.82309e-07,3.44934e-07,2.47167e-07,1.83975e-07,1.26173e-07,8.42243e-08,6.01646e-08,4.48586e-08
6.10433e-05,4.20337e-05,2.70997e-05,1.66183e-05,1.10628e-05,7.82285e-06,5.12809e-06,3.18213e-06,2.14766e-06,1.53996e-06,9.96532e-07,6.16441e-07,4.11299e-07,2.91592e-07
2.55760e-05,1.60330e-05,9.30801e-06,5.16706e-06,3.16672e-06,2.09084e-06,1.27171e-06,7.29782e-07,4.62158e-07,3.17925e-07,2.01203e-07,1.25708e-07,8.56229e-08,6.15782e-08
9.83956e-05,6.28716e-05,3.72479e-05,2.11626e-05,1.33885e-05,9.15401e-06,5.82154e-06,3.49804e-06,2.27773e-06,1.58325e-06,9.92673e-07,6.01801e-07,3.99123e-07,2.82340e-07
4.59432e-05,2.65332e-05,1.31876e-05,5.62107e-06,2.52907e-06,1.19659e-06,4.86194e-07,2.61094e-07,2.45861e-07,2.57828e-07,2.57007e-07,2.24494e-07,1.80396e-07,1.41913e-07
2.89954e-05,4.86618e-06,-8.27613e-06,-1.21380e-05,-1.15159e-05,-9.75309e-06,-7.08001e-06,-4.29202e-06,-2.53565e-06,-1.49674e-06,-6.71538e-07,-2.31041e-07,-8.04228e-08,-2.57592e-08
1.01274e-04,6.44939e-05,3.81196e-05,2.16696e-05,1.37390e-05,9.42088e-06,6.01822e-06,3.63608e-06,2.37727e-06,1.65748e-06,1.04269e-06,6.33855e-07,4.21046e-07,2.98092e-07
1.03542e-04,6.64445e-05,3.94985e-05,2.24209e-05,1.41100e-05,9.57554e-06,6.02020e-06,3.56719e-06,2.29873e-06,1.58596e-06,9.87010e-07,5.95148e-07,3.93535e-07,2.77967e-07
9.50863e-05,6.09280e-05,3.61958e-05,2.05998e-05,1.30421e-05,8.91935e-06,5.67215e-06,3.40832e-06,2.22045e-06,1.54456e-06,9.69519e-07,5.88505e-07,3.90628e-07,2.76452e-07
9.18678e-05,5.87080e-05,3.48214e-05,1.98416e-05,1.25978e-05,8.64839e-06,5.53492e-06,3.35509e-06,2.20242e-06,1.54132e-06,9.73430e-07,5.92552e-07,3.92588e-07,2.76573e-07
9.24842e-05,5.90349e-05,3.49463e-05,1.98491e-05,1.25567e-05,8.58712e-06,5.46575e-06,3.29008e-06,2.14661e-06,1.49514e-06,9.40188e-07,5.71863e-07,3.80232e-07,2.69498e-07
9.12427e-05,5.81543e-05,3.43809e-05,1.95246e-05,1.23619e-05,8.46709e-06,5.40560e-06,3.26928e-06,2.14318e-06,1.49947e-06,9.48722e-07,5.80912e-07,3.88218e-07,2.76195e-07
9.24217e-05,5.89457e-05,3.48441e-05,1.97488e-05,1.24663e-05,8.50876e-06,5.40442e-06,3.24875e-06,2.12060e-06,1.48008e-06,9.35839e-07,5.74406e-07,3.85232e-07,2.74833e-07
9.79300e-05,6.32653e-05,3.79329e-05,2.17682e-05,1.38639e-05,9.51981e-06,6.07329e-06,3.65552e-06,2.38300e-06,1.65734e-06,1.03884e-06,6.28635e-07,4.15718e-07,2.93018e-07
9.36766e-05,6.06302e-05,3.64359e-05,2.08923e-05,1.32146e-05,8.98344e-06,5.64623e-06,3.33984e-06,2.15165e-06,1.48594e-06,9.27561e-07,5.61986e-07,3.73159e-07,2.64459e-07
9.12337e-05,5.82524e-05,3.45334e-05,1.96873e-05,1.25158e-05,8.60799e-06,5.52776e-06,3.36892e-06,2.22427e-06,1.56544e-06,9.96541e-07,6.11703e-07,4.07494e-07,2.87837e-07
9.25138e-05,5.90501e-05,3.49519e-05,1.98498e-05,1.25557e-05,8.58552e-06,5.46408e-06,3.28867e-06,2.14548e-06,1.49424e-06,9.39546e-07,5.71433e-07,3.79930e-07,2.69278e-07
9.63745e-05,6.17288e-05,3.65861e-05,2.06717e-05,1.29322e-05,8.70502e-06,5.38343e-06,3.09228e-06,1.91719e-06,1.26989e-06,7.46199e-07,4.26877e-07,2.77522e-07,1.98865e-07
9.56966e-05,6.11229e-05,3.59578e-05,2.00586e-05,1.24249e-05,8.33421e-06,5.19956e-06,3.09068e-06,2.01670e-06,1.41306e-06,8.98815e-07,5.54125e-07,3.71623e-07,2.64841e-07
8.00021e-05,5.12751e-05,3.13101e-05,1.88191e-05,1.23550e-05,8.62369e-06,5.55929e-06,3.34949e-06,2.17526e-06,1.50738e-06,9.43737e-07,5.72517e-07,3.80064e-07,2.69150e-07
9.07742e-05,5.72543e-05,3.34099e-05,1.87132e-05,1.17124e-05,7.94815e-06,5.02589e-06,3.01312e-06,1.96247e-06,1.36674e-06,8.61149e-07,5.26180e-07,3.51667e-07,2.50569e-07
2.47859e-05,1.17904e-05,4.49317e-06,1.46771e-06,4.67692e-07,1.11907e-07,-3.07227e-08,-6.56723e-08,-7.70394e-08,-7.55405e-08,-6.31582e-08,-4.57848e-08,-3.21285e-08,-2.20889e-08
9.15832e-05,5.85076e-05,3.46806e-05,1.97391e-05,1.25162e-05,8.58037e-06,5.48072e-06,3.31459e-06,2.17220e-06,1.51884e-06,9.59493e-07,5.85688e-07,3.89818e-07,2.76050e-07
9.37527e-05,6.09070e-05,3.67026e-05,2.10747e-05,1.33614e-05,9.10930e-06,5.74651e-06,3.41260e-06,2.20432e-06,1.52442e-06,9.51847e-07,5.76040e-07,3.81956e-07,2.70299e-07
8.76202e-05,5.68359e-05,3.43085e-05,1.98905e-05,1.28051e-05,8.88483e-06,5.74501e-06,3.51290e-06,2.32098e-06,1.63253e-06,1.03768e-06,6.36817e-07,4.25628e-07,3.02426e-07
9.33210e-05,5.99836e-05,3.57751e-05,2.04492e-05,1.29968e-05,8.91749e-06,5.69168e-06,3.43269e-06,2.24289e-06,1.56376e-06,9.84105e-07,5.98722e-07,3.98015e-07,2.81950e-07
8.60287e-05,5.52585e-05,3.29276e-05,1.88101e-05,1.19579e-05,8.21063e-06,5.24704e-06,3.16984e-06,2.07413e-06,1.44789e-06,9.12726e-07,5.56509e-07,3.70816e-07,2.63307e-07
6.87013e-05,4.40604e-05,2.62575e-05,1.50187e-05,9.53177e-06,6.51463e-06,4.11909e-06,2.43777e-06,1.55637e-06,1.06064e-06,6.49118e-07,3.87942e-07,2.59269e-07,1.87813e-07
4.45059e-05,2.60974e-05,1.33870e-05,6.09315e-06,3.03367e-06,1.65434e-06,8.43004e-07,4.93845e-07,3.91203e-07,3.47915e-07,3.00398e-07,2.41089e-07,1.86985e-07,1.44527e-07
5.66313e-05,3.27309e-05,1.65287e-05,7.41218e-06,3.60851e-06,1.90285e-06,9.12840e-07,4.98597e-07,3.85073e-07,3.43997e-07,3.02550e-07,2.47032e-07,1.93014e-07,1.49690e-07
4.09929e-05,2.33502e-05,1.13834e-05,4.73680e-06,2.07755e-06,9.59548e-07,3.88309e-07,2.27782e-07,2.28942e-07,2.44904e-07,2.45816e-07,2.15162e-07,1.73297e-07,1.36587e-07
4.22475e-05,2.43538e-05,1.21090e-05,5.20003e-06,2.37711e-06,1.15706e-06,5.00996e-07,2.85444e-07,2.62972e-07,2.66678e-07,2.57260e-07,2.20092e-07,1.75344e-07,1.37511e-07
4.19343e-05,2.36499e-05,1.13491e-05,4.57923e-06,1.88272e-06,7.61958e-07,2.12966e-07,9.59545e-08,1.34999e-07,1.76183e-07,1.99156e-07,1.83648e-07,1.50430e-07,1.19779e-07
4.81803e-05,2.87918e-05,1.50891e-05,6.96487e-06,3.45973e-06,1.84215e-06,8.71792e-07,4.60373e-07,3.57148e-07,3.22403e-07,2.84374e-07,2.31395e-07,1.80262e-07,1.40064e-07
4.36712e-05,2.53720e-05,1.27506e-05,5.56333e-06,2.61013e-06,1.32086e-06,6.07983e-07,3.46950e-07,2.97562e-07,2.87218e-07,2.68828e-07,2.27643e-07,1.81109e-07,1.41776e-07
4.53809e-05,2.93635e-05,1.76267e-05,1.00928e-05,6.38275e-06,4.34025e-06,2.72803e-06,1.61394e-06,1.04076e-06,7.19870e-07,4.51099e-07,2.76043e-07,1.86237e-07,1.34610e-07
4.22195e-05,2.45354e-05,1.23784e-05,5.46042e-06,2.59789e-06,1.33685e-06,6.30905e-07,3.66374e-07,3.13093e-07,2.98958e-07,2.75679e-07,2.30509e-07,1.82062e-07,1.42044e-07
4.22886e-05,2.44574e-05,1.22491e-05,5.35806e-06,2.53863e-06,1.30997e-06,6.29635e-07,3.75406e-07,3.20149e-07,3.01808e-07,2.73416e-07,2.25690e-07,1.77391e-07,1.38229e-07
4.27262e-05,2.47281e-05,1.23636e-05,5.35434e-06,2.48170e-06,1.23366e-06,5.53022e-07,3.16547e-07,2.81244e-07,2.78013e-07,2.63884e-07,2.24377e-07,1.78528e-07,1.39844e-07
4.35229e-05,2.51700e-05,1.25283e-05,5.34049e-06,2.39308e-06,1.11636e-06,4.29274e-07,2.08106e-07,1.94338e-07,2.10663e-07,2.19797e-07,1.99938e-07,1.65406e-07,1.33089e-07
4.16366e-05,2.36920e-05,1.15383e-05,4.81268e-06,2.13700e-06,1.01592e-06,4.41573e-07,2.73966e-07,2.66411e-07,2.74477e-07,2.65956e-07,2.27503e-07,1.81237e-07,1.41982e-07
4.22978e-05,2.38652e-05,1.13800e-05,4.52474e-06,1.86680e-06,7.99547e-07,3.01586e-07,2.05286e-07,2.35907e-07,2.62665e-07,2.65050e-07,2.29897e-07,1.83627e-07,1.43816e-07
5.09216e-05,3.20712e-05,1.84432e-05,9.88096e-06,5.77233e-06,3.58120e-06,1.93111e-06,8.79067e-07,4.00341e-07,1.73706e-07,3.08178e-08,-1.85714e-08,-1.98712e-08,-1.01436e-08
4.28531e-05,2.48066e-05,1.24053e-05,5.37237e-06,2.48908e-06,1.23594e-06,5.52092e-07,3.14283e-07,2.78839e-07,2.75805e-07,2.62093e-07,2.23055e-07,1.77543e-07,1.39094e-07
4.31109e-05,2.49010e-05,1.24012e-05,5.32841e-06,2.43892e-06,1.18936e-06,5.14310e-07,2.87314e-07,2.59522e-07,2.61633e-07,2.52843e-07,2.17380e-07,1.73813e-07,1.36515e-07
4.03499e-05,2.31619e-05,1.14466e-05,4.86990e-06,2.19392e-06,1.04623e-06,4.41328e-07,2.57343e-07,2.49424e-07,2.59826e-07,2.54339e-07,2.18634e-07,1.74351e-07,1.36838e-07
1.39873e-05,4.92924e-06,-2.49356e-07,-2.17583e-06,-2.40863e-06,-2.14780e-06,-1.59675e-06,-9.63170e-07,-5.49518e-07,-3.00518e-07,-1.01823e-07,-3.89596e-10,2.78280e-08,3.26557e-08
4.14688e-05,2.58955e-05,1.47500e-05,7.90770e-06,4.73971e-06,3.11063e-06,1.92718e-06,1.18349e-06,8.22737e-07,6.19238e-07,4.35346e-07,2.95859e-07,2.10356e-07,1.54940e-07
3.88157e-05,2.28171e-05,1.17309e-05,5.33712e-06,2.64486e-06,1.42946e-06,7.17799e-07,4.21195e-07,3.42229e-07,3.10660e-07,2.72207e-07,2.19932e-07,1.71078e-07,1.32729e-07
3.64007e-05,2.13485e-05,1.09675e-05,5.00630e-06,2.49492e-06,1.35984e-06,6.94698e-07,4.17072e-07,3.42204e-07,3.10645e-07,2.70851e-07,2.17584e-07,1.68745e-07,1.30812e-07
6.76534e-05,4.51787e-05,2.80883e-05,1.66091e-05,1.07651e-05,7.46230e-06,4.78733e-06,2.88989e-06,1.89288e-06,1.32347e-06,8.35384e-07,5.08178e-07,3.36061e-07,2.35938e-07
1.53877e-04,1.02292e-04,6.32486e-05,3.71687e-05,2.39521e-05,1.65245e-05,1.05535e-05,6.35264e-06,4.16026e-06,2.91458e-06,1.85081e-06,1.13762e-06,7.60251e-07,5.38788e-07
6.18515e-05,3.93819e-05,2.32183e-05,1.30797e-05,8.17002e-06,5.50569e-06,3.43335e-06,2.01799e-06,1.29272e-06,8.87555e-07,5.48273e-07,3.26399e-07,2.12105e-07,1.46875e-07
6.07373e-05,3.85406e-05,2.26445e-05,1.27266e-05,7.93907e-06,5.34737e-06,3.33650e-06,1.96592e-06,1.26375e-06,8.70875e-07,5.40770e-07,3.23793e-07,2.11411e-07,1.47030e-07
5.72393e-05,3.62640e-05,2.12909e-05,1.19877e-05,7.50688e-06,5.07953e-06,3.18898e-06,1.89085e-06,1.21979e-06,8.42056e-07,5.23343e-07,3.13268e-07,2.04423e-07,1.42072e-07
5.89233e-05,3.75660e-05,2.21515e-05,1.24504e-05,7.75103e-06,5.20666e-06,3.23726e-06,1.90225e-06,1.22262e-06,8.43049e-07,5.23663e-07,3.13368e-07,2.04354e-07,1.41970e-07
6.17728e-05,3.98118e-05,2.38066e-05,1.35797e-05,8.54586e-06,5.77995e-06,3.60833e-06,2.12300e-06,1.36614e-06,9.41415e-07,5.81406e-07,3.43670e-07,2.21304e-07,1.52427e-07
5.94366e-05,3.81192e-05,2.26743e-05,1.28932e-05,8.11855e-06,5.50814e-06,3.46091e-06,2.05091e-06,1.32348e-06,9.14101e-07,5.68240e-07,3.39974e-07,2.21624e-07,1.53836e-07
5.80580e-05,3.69378e-05,2.17670e-05,1.22661e-05,7.66790e-06,5.17290e-06,3.23215e-06,1.90650e-06,1.22654e-06,8.45583e-07,5.24991e-07,3.14059e-07,2.04839e-07,1.42338e-07
5.81563e-05,3.73166e-05,2.22018e-05,1.25909e-05,7.87358e-06,5.29631e-06,3.29047e-06,1.92681e-06,1.23386e-06,8.48247e-07,5.25440e-07,3.13938e-07,2.04613e-07,1.42120e-07
5.75513e-05,3.66963e-05,2.17025e-05,1.22904e-05,7.71742e-06,5.22618e-06,3.27944e-06,1.94221e-06,1.25282e-06,8.65126e-07,5.37844e-07,3.21921e-07,2.09958e-07,1.45839e-07
5.66222e-05,3.61006e-05,2.13626e-05,1.21204e-05,7.62979e-06,5.18176e-06,3.26606e-06,1.94619e-06,1.26272e-06,8.76568e-07,5.48752e-07,3.30886e-07,2.17068e-07,1.51467e-07
5.80214e-05,3.69005e-05,2.17325e-05,1.22369e-05,7.64333e-06,5.15217e-06,3.21577e-06,1.89444e-06,1.21753e-06,8.38747e-07,5.20447e-07,3.11382e-07,2.03285e-07,1.41476e-07
5.80916e-05,3.69669e-05,2.17885e-05,1.22782e-05,7.67329e-06,5.17436e-06,3.23098e-06,1.90439e-06,1.22461e-06,8.43996e-07,5.23858e-07,3.13309e-07,2.04310e-07,1.41949e-07
5.92669e-05,3.80708e-05,2.27009e-05,1.29509e-05,8.18027e-06,5.56579e-06,3.50955e-06,2.08811e-06,1.35198e-06,9.36289e-07,5.83830e-07,3.50248e-07,2.28704e-07,1.58890e-07
5.80031e-05,3.68926e-05,2.17329e-05,1.22428e-05,7.65153e-06,5.16124e-06,3.22495e-06,1.90288e-06,1.22494e-06,8.45133e-07,5.25465e-07,3.15001e-07,2.05882e-07,1.43334e-07
5.80703e-05,3.69431e-05,2.17680e-05,1.22651e-05,7.66624e-06,5.17109e-06,3.23042e-06,1.90499e-06,1.22527e-06,8.44504e-07,5.24155e-07,3.13451e-07,2.04388e-07,1.41997e-07
5.90279e-05,3.69485e-05,2.11871e-05,1.14805e-05,6.91844e-06,4.52601e-06,2.74359e-06,1.59123e-06,1.02791e-06,7.20420e-07,4.63194e-07,2.90357e-07,1.96508e-07,1.40396e-07
2.15203e-05,1.24515e-05,6.54815e-06,3.31373e-06,1.89033e-06,1.18091e-06,6.80596e-07,3.70771e-07,2.21427e-07,1.42655e-07,8.08910e-08,4.34773e-08,2.56522e-08,1.64401e-08
5.70956e-05,3.63883e-05,2.14919e-05,1.21426e-05,7.60843e-06,5.14355e-06,3.22242e-06,1.90777e-06,1.23237e-06,8.52880e-07,5.32143e-07,3.19984e-07,2.09589e-07,1.46194e-07
5.79475e-05,3.73097e-05,2.22981e-05,1.27442e-05,8.06273e-06,5.49379e-06,3.46993e-06,2.06835e-06,1.34151e-06,9.30587e-07,5.81740e-07,3.50171e-07,2.29428e-07,1.59894e-07
5.94466e-05,3.81185e-05,2.26710e-05,1.28821e-05,8.09489e-06,5.47627e-06,3.42619e-06,2.02291e-06,1.30476e-06,9.01193e-07,5.59209e-07,3.32996e-07,2.15953e-07,1.49497e-07
5.73116e-05,3.64999e-05,2.15346e-05,1.21481e-05,7.59904e-06,5.12812e-06,3.20457e-06,1.89078e-06,1.21740e-06,8.39868e-07,5.21598e-07,3.11868e-07,2.03247e-07,1.41182e-07
5.09450e-05,3.16600e-05,1.81209e-05,9.90427e-06,6.03095e-06,3.97996e-06,2.42788e-06,1.39850e-06,8.82671e-07,5.99734e-07,3.66916e-07,2.17149e-07,1.40811e-07,9.76205e-08
1.56932e-04,1.04192e-04,6.43254e-05,3.77398e-05,2.42877e-05,1.67376e-05,1.06765e-05,6.41874e-06,4.19962e-06,2.94013e-06,1.86570e-06,1.14613e-06,7.65674e-07,5.42515e-07
1.52363e-04,1.01630e-04,6.31096e-05,3.72694e-05,2.41216e-05,1.67037e-05,1.07133e-05,6.47568e-06,4.25245e-06,2.98386e-06,1.89628e-06,1.16476e-06,7.77218e-07,5.49819e-07
1.43653e-04,9.57036e-05,5.93748e-05,3.50447e-05,2.26658e-05,1.56849e-05,1.00537e-05,6.07492e-06,3.98962e-06,2.80086e-06,1.78258e-06,1.09768e-06,7.34384e-07,5.20820e-07
1.41735e-04,9.47051e-05,5.89274e-05,3.48644e-05,2.25933e-05,1.56597e-05,1.00542e-05,6.08543e-06,4.00232e-06,2.81310e-06,1.79282e-06,1.10545e-06,7.40385e-07,5.25555e-07
1.41474e-04,9.47470e-05,5.91186e-05,3.50820e-05,2.27887e-05,1.58236e-05,1.01761e-05,6.16475e-06,4.05408e-06,2.84742e-06,1.81154e-06,1.11417e-06,7.44609e-07,5.27648e-07
1.41326e-04,9.44665e-05,5.88028e-05,3.48040e-05,2.25611e-05,1.56412e-05,1.00450e-05,6.08153e-06,4.00065e-06,2.81244e-06,1.79276e-06,1.10562e-06,7.40606e-07,5.25772e-07
1.41312e-04,9.44549e-05,5.87942e-05,3.47982e-05,2.25571e-05,1.56383e-05,1.00431e-05,6.08040e-06,3.99994e-06,2.81196e-06,1.79248e-06,1.10548e-06,7.40530e-07,5.25730e-07
1.38684e-04,9.25006e-05,5.75164e-05,3.40989e-05,2.21868e-05,1.54579e-05,1.00072e-05,6.12395e-06,4.06470e-06,2.87688e-06,1.84588e-06,1.14264e-06,7.65730e-07,5.42912e-07
1.39839e-04,9.37555e-05,5.86404e-05,3.49424e-05,2.27963e-05,1.58952e-05,1.02783e-05,6.26527e-06,4.13893e-06,2.91583e-06,1.85935e-06,1.14372e-06,7.63011e-07,5.39222e-07
1.41351e-04,9.44740e-05,5.88013e-05,3.47998e-05,2.25567e-05,1.56372e-05,1.00419e-05,6.07924e-06,3.99895e-06,2.81114e-06,1.79186e-06,1.10503e-06,7.40192e-07,5.25468e-07
1.41485e-04,9.44896e-05,5.87466e-05,3.47201e-05,2.24787e-05,1.55682e-05,9.98739e-06,6.04130e-06,3.97265e-06,2.79264e-06,1.78074e-06,1.09908e-06,7.36859e-07,5.23541e-07
1.40996e-04,9.41707e-05,5.85699e-05,3.46413e-05,2.24435e-05,1.55533e-05,9.98486e-06,6.04337e-06,3.97488e-06,2.79411e-06,1.78110e-06,1.09858e-06,7.36015e-07,5.22611e-07
1.41311e-04,9.44058e-05,5.87267e-05,3.47355e-05,2.25055e-05,1.55973e-05,1.00143e-05,6.06265e-06,3.98884e-06,2.80485e-06,1.78874e-06,1.10379e-06,7.39740e-07,5.25361e-07
1.41473e-04,9.45527e-05,5.88472e-05,3.48243e-05,2.25710e-05,1.56460e-05,1.00466e-05,6.08140e-06,3.99996e-06,2.81159e-06,1.79192e-06,1.10492e-06,7.40036e-07,5.25306e-07
1.41386e-04,9.44953e-05,5.88125e-05,3.48047e-05,2.25588e-05,1.56380e-05,1.00418e-05,6.07875e-06,3.99839e-06,2.81061e-06,1.79142e-06,1.10469e-06,7.39940e-07,5.25274e-07
1.41241e-04,9.43856e-05,5.87371e-05,3.47573e-05,2.25269e-05,1.56152e-05,1.00269e-05,6.06964e-06,3.99231e-06,2.80628e-06,1.78864e-06,1.10298e-06,7.38787e-07,5.24450e-07
1.39003e-04,9.29547e-05,5.79039e-05,3.43052e-05,2.22552e-05,1.54390e-05,9.92289e-06,6.01254e-06,3.95772e-06,2.78363e-06,1.77548e-06,1.09566e-06,7.34290e-07,5.21482e-07
9.68041e-05,6.18777e-05,3.66901e-05,2.07687e-05,1.29710e-05,8.71921e-06,5.41807e-06,3.17616e-06,2.03701e-06,1.40518e-06,8.78891e-07,5.34195e-07,3.54487e-07,2.50153e-07
1.41154e-04,9.43982e-05,5.87976e-05,3.48266e-05,2.25907e-05,1.56706e-05,1.00705e-05,6.10082e-06,4.01498e-06,2.82314e-06,1.79974e-06,1.10975e-06,7.43163e-07,5.27413e-07
1.41306e-04,9.44514e-05,5.87919e-05,3.47965e-05,2.25557e-05,1.56371e-05,1.00422e-05,6.07966e-06,3.99933e-06,2.81147e-06,1.79210e-06,1.10520e-06,7.40311e-07,5.25556e-07
1.04008e-04,7.17963e-05,4.60914e-05,2.79679e-05,1.85010e-05,1.30418e-05,8.52258e-06,5.24228e-06,3.48734e-06,2.47289e-06,1.59403e-06,9.95735e-07,6.74491e-07,4.82718e-07
1.23942e-04,8.33434e-05,5.22753e-05,3.12021e-05,2.03658e-05,1.41998e-05,9.18020e-06,5.59791e-06,3.70401e-06,2.61634e-06,1.67755e-06,1.04074e-06,7.00420e-07,4.99109e-07
2.15206e-05,1.38992e-05,8.44817e-06,4.98110e-06,3.22605e-06,2.23365e-06,1.42856e-06,8.46344e-07,5.34643e-07,3.61480e-07,2.22440e-07,1.35192e-07,9.05252e-08,6.37849e-08
5.08131e-05,3.23142e-05,1.91077e-05,1.09010e-05,6.93953e-06,4.77520e-06,3.06128e-06,1.85455e-06,1.21393e-06,8.46438e-07,5.31553e-07,3.21066e-07,2.10980e-07,1.47381e-07
3.18520e-05,1.92974e-05,1.07904e-05,5.82011e-06,3.50336e-06,2.29108e-06,1.39119e-06,8.02434e-07,5.07463e-07,3.45889e-07,2.13106e-07,1.27157e-07,8.27661e-08,5.74025e-08
1.74231e-05,1.15515e-05,7.20810e-06,4.32778e-06,2.83249e-06,1.97688e-06,1.28082e-06,7.81771e-07,5.15636e-07,3.62378e-07,2.30306e-07,1.41021e-07,9.36076e-08,6.58389e-08
1.73937e-04,1.18680e-04,7.53564e-05,4.53611e-05,2.98592e-05,2.09832e-05,1.36796e-05,8.40449e-06,5.58584e-06,3.95196e-06,2.52954e-06,1.55990e-06,1.04233e-06,7.37207e-07
1.42518e-04,9.84357e-05,6.33726e-05,3.86906e-05,2.57670e-05,1.82830e-05,1.20505e-05,7.48837e-06,5.02130e-06,3.57717e-06,2.30790e-06,1.43400e-06,9.63728e-07,6.84708e-07
1.43284e-04,9.89768e-05,6.37238e-05,3.88983e-05,2.58958e-05,1.83659e-05,1.20966e-05,7.51020e-06,5.03224e-06,3.58300e-06,2.31042e-06,1.43501e-06,9.64190e-07,6.84931e-07
1.43064e-04,9.88827e-05,6.36899e-05,3.88796e-05,2.58792e-05,1.83501e-05,1.20830e-05,7.50054e-06,5.02608e-06,3.57918e-06,2.30858e-06,1.43432e-06,9.63929e-07,6.84845e-07
1.45476e-04,1.00372e-04,6.45502e-05,3.93669e-05,2.61878e-05,1.85610e-05,1.22167e-05,7.58051e-06,5.07795e-06,3.61490e-06,2.33033e-06,1.44680e-06,9.71748e-07,6.90139e-07
1.43350e-04,9.90555e-05,6.37976e-05,3.89568e-05,2.59416e-05,1.84020e-05,1.21229e-05,7.52823e-06,5.04526e-06,3.59280e-06,2.31713e-06,1.43940e-06,9.67250e-07,6.87171e-07
1.43324e-04,9.93091e-05,6.41395e-05,3.92347e-05,2.61271e-05,1.85143e-05,1.21684e-05,7.53073e-06,5.03361e-06,3.57795e-06,2.30401e-06,1.43015e-06,9.60832e-07,6.82627e-07
1.42964e-04,9.88515e-05,6.37100e-05,3.89287e-05,2.59360e-05,1.84054e-05,1.21302e-05,7.53563e-06,5.05156e-06,3.59796e-06,2.32091e-06,1.44197e-06,9.69066e-07,6.88489e-07
1.42764e-04,9.86586e-05,6.35472e-05,3.88069e-05,2.58436e-05,1.83338e-05,1.20789e-05,7.50140e-06,5.02749e-06,3.58024e-06,2.30911e-06,1.43447e-06,9.63964e-07,6.84846e-07
1.42807e-04,9.86778e-05,6.35495e-05,3.87997e-05,2.58334e-05,1.83229e-05,1.20688e-05,7.49311e-06,5.02094e-06,3.57510e-06,2.30554e-06,1.43222e-06,9.62509e-07,6.83888e-07
1.23057e-04,9.21085e-05,6.14635e-05,3.74034e-05,2.53207e-05,1.82959e-05,1.21263e-05,7.52121e-06,5.07346e-06,3.63441e-06,2.34809e-06,1.45818e-06,9.82369e-07,6.99637e-07
1.42843e-04,9.87095e-05,6.35769e-05,3.88226e-05,2.58526e-05,1.83392e-05,1.20816e-05,7.50252e-06,5.02790e-06,3.58033e-06,2.30899e-06,1.43428e-06,9.63768e-07,6.84666e-07
